age,balance,campaign,cons.conf.idx,cons.price.idx,contact,data_source,day,day_of_week,default,duration,education,emp.var.rate,euribor3m,housing,job,loan,marital,month,nr.employed,pdays,poutcome,previous,y,contact_frequency,previous_campaign_success,age_group,has_economic_data,duration_category
31,,2,-36.1,93.444,cellular,bank-additional,,wed,no,113,high.school,1.4,4.967,yes,technician,yes,single,aug,5228.1,999,nonexistent,0,no,low,no_previous_contact,adult,1,short
32,,1,-36.1,93.444,cellular,bank-additional,,wed,no,952,professional.course,1.4,4.967,yes,technician,yes,single,aug,5228.1,999,nonexistent,0,yes,first_contact,no_previous_contact,adult,1,long
31,,1,-36.1,93.444,cellular,bank-additional,,wed,no,38,basic.9y,1.4,4.967,no,blue-collar,no,single,aug,5228.1,999,nonexistent,0,no,first_contact,no_previous_contact,adult,1,very_short
51,,1,-36.1,93.444,cellular,bank-additional,,wed,no,81,high.school,1.4,4.967,yes,admin.,no,married,aug,5228.1,999,nonexistent,0,no,first_contact,no_previous_contact,middle_aged,1,short
33,,1,-36.1,93.444,cellular,bank-additional,,wed,no,102,university.degree,1.4,4.967,yes,admin.,yes,single,aug,5228.1,999,nonexistent,0,no,first_contact,no_previous_contact,adult,1,short
33,,1,-36.1,93.444,cellular,bank-additional,,wed,no,184,university.degree,1.4,4.967,no,admin.,no,single,aug,5228.1,999,nonexistent,0,no,first_contact,no_previous_contact,adult,1,medium
49,,2,-36.1,93.444,cellular,bank-additional,,wed,unknown,397,professional.course,1.4,4.967,yes,unemployed,no,married,aug,5228.1,999,nonexistent,0,yes,low,no_previous_contact,middle_aged,1,long
46,,3,-36.1,93.444,cellular,bank-additional,,wed,unknown,102,basic.9y,1.4,4.967,yes,self-employed,yes,married,aug,5228.1,999,nonexistent,0,no,low,no_previous_contact,middle_aged,1,short
41,,1,-36.1,93.444,cellular,bank-additional,,wed,no,159,high.school,1.4,4.967,yes,technician,no,married,aug,5228.1,999,nonexistent,0,no,first_contact,no_previous_contact,middle_aged,1,short
32,,1,-36.1,93.444,cellular,bank-additional,,wed,no,117,professional.course,1.4,4.967,yes,technician,no,single,aug,5228.1,999,nonexistent,0,no,first_contact,no_previous_contact,adult,1,short
31,,2,-36.1,93.444,cellular,bank-additional,,wed,no,194,university.degree,1.4,4.967,yes,admin.,no,single,aug,5228.1,999,nonexistent,0,no,low,no_previous_contact,adult,1,medium
32,,2,-36.1,93.444,cellular,bank-additional,,wed,no,281,professional.course,1.4,4.967,yes,technician,no,single,aug,5228.1,999,nonexistent,0,no,low,no_previous_contact,adult,1,medium
37,,2,-36.1,93.444,cellular,bank-additional,,wed,no,585,university.degree,1.4,4.967,yes,self-employed,yes,married,aug,5228.1,999,nonexistent,0,no,low,no_previous_contact,adult,1,long
52,,1,-36.1,93.444,cellular,bank-additional,,wed,unknown,139,professional.course,1.4,4.967,no,technician,no,married,aug,5228.1,999,nonexistent,0,no,first_contact,no_previous_contact,middle_aged,1,short
52,,1,-36.1,93.444,cellular,bank-additional,,wed,unknown,244,professional.course,1.4,4.967,no,technician,no,married,aug,5228.1,999,nonexistent,0,no,first_contact,no_previous_contact,middle_aged,1,medium
52,,1,-36.1,93.444,cellular,bank-additional,,wed,unknown,219,professional.course,1.4,4.967,no,technician,no,married,aug,5228.1,999,nonexistent,0,no,first_contact,no_previous_contact,middle_aged,1,medium
40,,1,-36.1,93.444,cellular,bank-additional,,wed,no,65,university.degree,1.4,4.967,yes,admin.,yes,divorced,aug,5228.1,999,nonexistent,0,no,first_contact,no_previous_contact,middle_aged,1,short
40,,1,-36.1,93.444,cellular,bank-additional,,wed,no,71,university.degree,1.4,4.967,no,admin.,yes,divorced,aug,5228.1,999,nonexistent,0,no,first_contact,no_previous_contact,middle_aged,1,short
55,,1,-36.1,93.444,cellular,bank-additional,,wed,no,358,university.degree,1.4,4.967,no,technician,yes,married,aug,5228.1,999,nonexistent,0,no,first_contact,no_previous_contact,pre_retirement,1,long
55,,1,-36.1,93.444,cellular,bank-additional,,wed,unknown,163,university.degree,1.4,4.967,no,admin.,no,married,aug,5228.1,999,nonexistent,0,no,first_contact,no_previous_contact,pre_retirement,1,short
36,,1,-36.1,93.444,cellular,bank-additional,,wed,no,81,professional.course,1.4,4.967,yes,technician,yes,divorced,aug,5228.1,999,nonexistent,0,no,first_contact,no_previous_contact,adult,1,short
50,,1,-36.1,93.444,cellular,bank-additional,,wed,unknown,64,high.school,1.4,4.967,no,admin.,no,divorced,aug,5228.1,999,nonexistent,0,no,first_contact,no_previous_contact,middle_aged,1,short
50,,1,-36.1,93.444,cellular,bank-additional,,wed,unknown,359,high.school,1.4,4.967,no,admin.,yes,divorced,aug,5228.1,999,nonexistent,0,no,first_contact,no_previous_contact,middle_aged,1,long
32,,2,-36.1,93.444,cellular,bank-additional,,wed,unknown,211,high.school,1.4,4.967,no,technician,no,married,aug,5228.1,999,nonexistent,0,no,low,no_previous_contact,adult,1,medium
37,,1,-36.1,93.444,cellular,bank-additional,,wed,no,133,high.school,1.4,4.967,yes,technician,no,single,aug,5228.1,999,nonexistent,0,no,first_contact,no_previous_contact,adult,1,short
46,,2,-36.1,93.444,cellular,bank-additional,,wed,no,131,basic.4y,1.4,4.967,no,blue-collar,no,married,aug,5228.1,999,nonexistent,0,no,low,no_previous_contact,middle_aged,1,short
50,,1,-36.1,93.444,cellular,bank-additional,,wed,no,467,professional.course,1.4,4.967,no,technician,no,married,aug,5228.1,999,nonexistent,0,no,first_contact,no_previous_contact,middle_aged,1,long
29,,1,-36.1,93.444,cellular,bank-additional,,wed,no,225,university.degree,1.4,4.967,yes,technician,yes,single,aug,5228.1,999,nonexistent,0,no,first_contact,no_previous_contact,young_adult,1,medium
41,,2,-36.1,93.444,cellular,bank-additional,,wed,no,91,high.school,1.4,4.967,no,technician,no,married,aug,5228.1,999,nonexistent,0,no,low,no_previous_contact,middle_aged,1,short
37,,1,-36.1,93.444,cellular,bank-additional,,wed,no,763,high.school,1.4,4.967,yes,technician,yes,single,aug,5228.1,999,nonexistent,0,yes,first_contact,no_previous_contact,adult,1,long
31,,1,-36.1,93.444,cellular,bank-additional,,wed,no,184,professional.course,1.4,4.967,yes,technician,yes,married,aug,5228.1,999,nonexistent,0,no,first_contact,no_previous_contact,adult,1,medium
31,,1,-36.1,93.444,cellular,bank-additional,,wed,no,122,university.degree,1.4,4.967,unknown,admin.,unknown,married,aug,5228.1,999,nonexistent,0,no,first_contact,no_previous_contact,adult,1,short
33,,1,-36.1,93.444,cellular,bank-additional,,wed,no,123,university.degree,1.4,4.967,no,technician,no,married,aug,5228.1,999,nonexistent,0,no,first_contact,no_previous_contact,adult,1,short
48,,2,-36.1,93.444,cellular,bank-additional,,wed,no,103,high.school,1.4,4.967,yes,admin.,no,married,aug,5228.1,999,nonexistent,0,no,low,no_previous_contact,middle_aged,1,short
31,,2,-36.1,93.444,cellular,bank-additional,,wed,no,649,university.degree,1.4,4.967,yes,management,yes,married,aug,5228.1,999,nonexistent,0,yes,low,no_previous_contact,adult,1,long
50,,1,-36.1,93.444,cellular,bank-additional,,wed,no,88,university.degree,1.4,4.967,yes,admin.,no,single,aug,5228.1,999,nonexistent,0,no,first_contact,no_previous_contact,middle_aged,1,short
47,,1,-36.1,93.444,cellular,bank-additional,,wed,unknown,89,basic.6y,1.4,4.967,no,blue-collar,no,married,aug,5228.1,999,nonexistent,0,no,first_contact,no_previous_contact,middle_aged,1,short
51,,9,-36.1,93.444,cellular,bank-additional,,wed,no,221,professional.course,1.4,4.967,no,technician,no,married,aug,5228.1,999,nonexistent,0,no,high,no_previous_contact,middle_aged,1,medium
31,,1,-36.1,93.444,cellular,bank-additional,,wed,no,126,university.degree,1.4,4.967,no,admin.,yes,single,aug,5228.1,999,nonexistent,0,no,first_contact,no_previous_contact,adult,1,short
31,,1,-36.1,93.444,cellular,bank-additional,,wed,no,166,university.degree,1.4,4.967,yes,admin.,no,single,aug,5228.1,999,nonexistent,0,no,first_contact,no_previous_contact,adult,1,short
34,,1,-36.1,93.444,cellular,bank-additional,,wed,no,165,university.degree,1.4,4.967,no,technician,no,single,aug,5228.1,999,nonexistent,0,no,first_contact,no_previous_contact,adult,1,short
42,,1,-36.1,93.444,cellular,bank-additional,,wed,no,68,university.degree,1.4,4.967,yes,admin.,yes,married,aug,5228.1,999,nonexistent,0,no,first_contact,no_previous_contact,middle_aged,1,short
42,,1,-36.1,93.444,cellular,bank-additional,,wed,no,127,university.degree,1.4,4.967,yes,admin.,no,married,aug,5228.1,999,nonexistent,0,no,first_contact,no_previous_contact,middle_aged,1,short
53,,1,-36.1,93.444,cellular,bank-additional,,wed,no,169,high.school,1.4,4.967,yes,technician,no,married,aug,5228.1,999,nonexistent,0,no,first_contact,no_previous_contact,middle_aged,1,short
53,,1,-36.1,93.444,cellular,bank-additional,,wed,no,78,high.school,1.4,4.967,yes,technician,no,married,aug,5228.1,999,nonexistent,0,no,first_contact,no_previous_contact,middle_aged,1,short
40,,2,-36.1,93.444,cellular,bank-additional,,wed,no,302,university.degree,1.4,4.967,yes,admin.,no,divorced,aug,5228.1,999,nonexistent,0,no,low,no_previous_contact,middle_aged,1,long
50,,1,-36.1,93.444,cellular,bank-additional,,wed,unknown,400,high.school,1.4,4.967,yes,unemployed,yes,married,aug,5228.1,999,nonexistent,0,no,first_contact,no_previous_contact,middle_aged,1,long
31,,1,-36.1,93.444,cellular,bank-additional,,wed,no,375,university.degree,1.4,4.967,yes,admin.,no,single,aug,5228.1,999,nonexistent,0,no,first_contact,no_previous_contact,adult,1,long
53,,1,-36.1,93.444,cellular,bank-additional,,wed,no,329,high.school,1.4,4.967,yes,technician,no,married,aug,5228.1,999,nonexistent,0,no,first_contact,no_previous_contact,middle_aged,1,long
48,,1,-36.1,93.444,cellular,bank-additional,,wed,no,119,professional.course,1.4,4.967,yes,blue-collar,no,married,aug,5228.1,999,nonexistent,0,no,first_contact,no_previous_contact,middle_aged,1,short
37,,1,-36.1,93.444,cellular,bank-additional,,wed,no,341,professional.course,1.4,4.967,no,technician,no,single,aug,5228.1,999,nonexistent,0,no,first_contact,no_previous_contact,adult,1,long
38,,1,-36.1,93.444,cellular,bank-additional,,wed,no,246,high.school,1.4,4.967,yes,admin.,no,single,aug,5228.1,999,nonexistent,0,no,first_contact,no_previous_contact,adult,1,medium
38,,1,-36.1,93.444,cellular,bank-additional,,wed,no,181,high.school,1.4,4.967,no,admin.,no,single,aug,5228.1,999,nonexistent,0,no,first_contact,no_previous_contact,adult,1,medium
39,,1,-36.1,93.444,cellular,bank-additional,,wed,no,127,university.degree,1.4,4.967,no,admin.,no,single,aug,5228.1,999,nonexistent,0,no,first_contact,no_previous_contact,adult,1,short
33,,1,-36.1,93.444,cellular,bank-additional,,wed,unknown,212,high.school,1.4,4.967,no,technician,yes,married,aug,5228.1,999,nonexistent,0,no,first_contact,no_previous_contact,adult,1,medium
31,,1,-36.1,93.444,cellular,bank-additional,,wed,no,547,university.degree,1.4,4.967,yes,admin.,no,married,aug,5228.1,999,nonexistent,0,yes,first_contact,no_previous_contact,adult,1,long
46,,1,-36.1,93.444,cellular,bank-additional,,wed,no,124,basic.9y,1.4,4.967,yes,blue-collar,no,married,aug,5228.1,999,nonexistent,0,no,first_contact,no_previous_contact,middle_aged,1,short
59,,1,-36.1,93.444,cellular,bank-additional,,wed,unknown,148,basic.4y,1.4,4.967,no,housemaid,no,married,aug,5228.1,999,nonexistent,0,no,first_contact,no_previous_contact,pre_retirement,1,short
48,,3,-36.1,93.444,cellular,bank-additional,,wed,no,174,unknown,1.4,4.967,yes,unknown,no,married,aug,5228.1,999,nonexistent,0,no,low,no_previous_contact,middle_aged,1,short
31,,2,-36.1,93.444,cellular,bank-additional,,wed,no,113,high.school,1.4,4.967,yes,technician,no,single,aug,5228.1,999,nonexistent,0,no,low,no_previous_contact,adult,1,short
42,,2,-36.1,93.444,cellular,bank-additional,,wed,no,68,university.degree,1.4,4.967,no,admin.,no,married,aug,5228.1,999,nonexistent,0,no,low,no_previous_contact,middle_aged,1,short
31,,2,-36.1,93.444,cellular,bank-additional,,wed,no,232,high.school,1.4,4.967,no,technician,no,single,aug,5228.1,999,nonexistent,0,no,low,no_previous_contact,adult,1,medium
57,,2,-36.1,93.444,cellular,bank-additional,,wed,unknown,376,unknown,1.4,4.967,yes,blue-collar,no,married,aug,5228.1,999,nonexistent,0,no,low,no_previous_contact,pre_retirement,1,long
35,,5,-36.1,93.444,cellular,bank-additional,,wed,no,199,professional.course,1.4,4.967,no,technician,no,married,aug,5228.1,999,nonexistent,0,no,medium,no_previous_contact,adult,1,medium
48,,3,-36.1,93.444,cellular,bank-additional,,wed,no,179,university.degree,1.4,4.967,yes,admin.,no,divorced,aug,5228.1,999,nonexistent,0,no,low,no_previous_contact,middle_aged,1,short
42,,2,-36.1,93.444,cellular,bank-additional,,wed,no,150,university.degree,1.4,4.967,no,admin.,no,married,aug,5228.1,999,nonexistent,0,no,low,no_previous_contact,middle_aged,1,short
39,,1,-36.1,93.444,cellular,bank-additional,,wed,no,2191,university.degree,1.4,4.967,yes,admin.,no,single,aug,5228.1,999,nonexistent,0,no,first_contact,no_previous_contact,adult,1,long
57,,2,-36.1,93.444,cellular,bank-additional,,wed,unknown,185,basic.4y,1.4,4.967,no,retired,no,married,aug,5228.1,999,nonexistent,0,no,low,no_previous_contact,pre_retirement,1,medium
32,,2,-36.1,93.444,cellular,bank-additional,,wed,no,166,professional.course,1.4,4.967,yes,technician,no,married,aug,5228.1,999,nonexistent,0,no,low,no_previous_contact,adult,1,short
44,,3,-36.1,93.444,cellular,bank-additional,,wed,unknown,275,professional.course,1.4,4.967,unknown,technician,unknown,married,aug,5228.1,999,nonexistent,0,no,low,no_previous_contact,middle_aged,1,medium
34,,2,-36.1,93.444,cellular,bank-additional,,wed,unknown,388,university.degree,1.4,4.967,no,admin.,no,married,aug,5228.1,999,nonexistent,0,no,low,no_previous_contact,adult,1,long
53,,2,-36.1,93.444,cellular,bank-additional,,wed,no,165,basic.4y,1.4,4.967,no,blue-collar,no,married,aug,5228.1,999,nonexistent,0,no,low,no_previous_contact,middle_aged,1,short
55,,1,-36.1,93.444,cellular,bank-additional,,wed,unknown,89,basic.4y,1.4,4.967,yes,retired,yes,married,aug,5228.1,999,nonexistent,0,no,first_contact,no_previous_contact,pre_retirement,1,short
59,,1,-36.1,93.444,cellular,bank-additional,,wed,unknown,111,basic.4y,1.4,4.967,yes,housemaid,no,married,aug,5228.1,999,nonexistent,0,no,first_contact,no_previous_contact,pre_retirement,1,short
46,,2,-36.1,93.444,cellular,bank-additional,,wed,no,254,professional.course,1.4,4.967,yes,blue-collar,no,divorced,aug,5228.1,999,nonexistent,0,no,low,no_previous_contact,middle_aged,1,medium
50,,2,-36.1,93.444,cellular,bank-additional,,wed,unknown,344,high.school,1.4,4.967,yes,unemployed,no,married,aug,5228.1,999,nonexistent,0,no,low,no_previous_contact,middle_aged,1,long
46,,2,-36.1,93.444,cellular,bank-additional,,wed,no,1044,basic.9y,1.4,4.967,no,blue-collar,no,married,aug,5228.1,999,nonexistent,0,yes,low,no_previous_contact,middle_aged,1,long
33,,1,-36.1,93.444,cellular,bank-additional,,wed,no,90,professional.course,1.4,4.967,yes,technician,no,single,aug,5228.1,999,nonexistent,0,no,first_contact,no_previous_contact,adult,1,short
33,,1,-36.1,93.444,cellular,bank-additional,,wed,no,244,professional.course,1.4,4.967,yes,technician,no,single,aug,5228.1,999,nonexistent,0,no,first_contact,no_previous_contact,adult,1,medium
33,,1,-36.1,93.444,cellular,bank-additional,,wed,no,84,professional.course,1.4,4.967,yes,technician,no,single,aug,5228.1,999,nonexistent,0,no,first_contact,no_previous_contact,adult,1,short
33,,1,-36.1,93.444,cellular,bank-additional,,wed,no,290,professional.course,1.4,4.967,yes,technician,no,single,aug,5228.1,999,nonexistent,0,no,first_contact,no_previous_contact,adult,1,medium
33,,1,-36.1,93.444,cellular,bank-additional,,wed,no,136,professional.course,1.4,4.967,yes,technician,no,single,aug,5228.1,999,nonexistent,0,no,first_contact,no_previous_contact,adult,1,short
51,,2,-36.1,93.444,cellular,bank-additional,,wed,unknown,365,professional.course,1.4,4.967,yes,technician,no,married,aug,5228.1,999,nonexistent,0,no,low,no_previous_contact,middle_aged,1,long
47,,1,-36.1,93.444,cellular,bank-additional,,wed,no,384,basic.9y,1.4,4.967,yes,blue-collar,no,married,aug,5228.1,999,nonexistent,0,no,first_contact,no_previous_contact,middle_aged,1,long
33,,1,-36.1,93.444,cellular,bank-additional,,wed,no,732,professional.course,1.4,4.967,no,technician,no,single,aug,5228.1,999,nonexistent,0,no,first_contact,no_previous_contact,adult,1,long
51,,1,-36.1,93.444,cellular,bank-additional,,wed,unknown,168,university.degree,1.4,4.967,yes,admin.,no,single,aug,5228.1,999,nonexistent,0,no,first_contact,no_previous_contact,middle_aged,1,short
52,,4,-36.1,93.444,cellular,bank-additional,,wed,no,100,university.degree,1.4,4.967,yes,technician,yes,divorced,aug,5228.1,999,nonexistent,0,no,medium,no_previous_contact,middle_aged,1,short
47,,2,-36.1,93.444,cellular,bank-additional,,wed,unknown,136,high.school,1.4,4.967,yes,admin.,no,married,aug,5228.1,999,nonexistent,0,no,low,no_previous_contact,middle_aged,1,short
51,,2,-36.1,93.444,cellular,bank-additional,,wed,no,301,high.school,1.4,4.967,no,admin.,no,married,aug,5228.1,999,nonexistent,0,no,low,no_previous_contact,middle_aged,1,long
31,,1,-36.1,93.444,cellular,bank-additional,,wed,no,118,university.degree,1.4,4.967,no,technician,no,single,aug,5228.1,999,nonexistent,0,no,first_contact,no_previous_contact,adult,1,short
31,,1,-36.1,93.444,cellular,bank-additional,,wed,no,184,university.degree,1.4,4.967,unknown,technician,unknown,single,aug,5228.1,999,nonexistent,0,no,first_contact,no_previous_contact,adult,1,medium
29,,1,-36.1,93.444,cellular,bank-additional,,wed,no,44,university.degree,1.4,4.967,yes,technician,yes,single,aug,5228.1,999,nonexistent,0,no,first_contact,no_previous_contact,young_adult,1,very_short
45,,2,-36.1,93.444,cellular,bank-additional,,wed,no,45,basic.9y,1.4,4.967,yes,retired,no,married,aug,5228.1,999,nonexistent,0,no,low,no_previous_contact,middle_aged,1,very_short
31,,1,-36.1,93.444,cellular,bank-additional,,wed,no,411,university.degree,1.4,4.967,yes,technician,no,single,aug,5228.1,999,nonexistent,0,no,first_contact,no_previous_contact,adult,1,long
43,,1,-36.1,93.444,cellular,bank-additional,,wed,unknown,120,university.degree,1.4,4.967,yes,admin.,no,married,aug,5228.1,999,nonexistent,0,no,first_contact,no_previous_contact,middle_aged,1,short
56,,2,-36.1,93.444,cellular,bank-additional,,wed,no,188,basic.4y,1.4,4.967,no,blue-collar,no,married,aug,5228.1,999,nonexistent,0,no,low,no_previous_contact,pre_retirement,1,medium
52,,2,-36.1,93.444,cellular,bank-additional,,wed,no,72,professional.course,1.4,4.967,yes,technician,no,single,aug,5228.1,999,nonexistent,0,no,low,no_previous_contact,middle_aged,1,short
49,,1,-36.1,93.444,cellular,bank-additional,,wed,no,128,university.degree,1.4,4.967,no,admin.,no,divorced,aug,5228.1,999,nonexistent,0,no,first_contact,no_previous_contact,middle_aged,1,short
51,,1,-36.1,93.444,cellular,bank-additional,,wed,no,135,basic.9y,1.4,4.967,no,entrepreneur,no,married,aug,5228.1,999,nonexistent,0,no,first_contact,no_previous_contact,middle_aged,1,short
